"BroodYear","Species","PopID","BroodID","NestboxName","FemaleID","MaleID","ClutchType","LayingDate","ClutchSize","HatchDate","NumberHatched","FledgeDate","NumberFledged"
2012,"BT","FR",2012239,"14","11714498","11463656","First",2012-04-03,12,NA,12,NA,9
2012,"BT","FR",2012240,"15","11715388","","First",2012-04-04,10,NA,10,NA,1
2012,"BT","FR",2012241,"20","11713652","11714451","First",2012-04-04,11,NA,11,NA,9
2012,"BT","FR",2012242,"66","11463293","11463212","First",2012-04-04,12,NA,9,NA,8
2012,"BT","FR",2012243,"2","11715389","11713768","First",2012-04-08,7,NA,7,NA,6
2012,"BT","FR",2012244,"27","11713997","11714447","First",2012-04-16,8,NA,7,NA,7
2012,"BT","FR",2012250,"11","11715019","11689501","First",2012-03-28,14,NA,14,NA,12
2012,"BT","FR",2012252,"9","","11713895","First",2012-04-02,13,NA,13,NA,0
2012,"BT","FR",2012254,"1","11715002","11463328","Second/replacement",2012-04-29,9,NA,9,NA,8
2012,"BT","FR",2012255,"8","11714000","10279219","Second/replacement",2012-05-14,6,NA,6,NA,4
2012,"BT","FR",2012256,"5","11714013","11463745","First",2012-03-28,14,NA,14,NA,13
2012,"BT","FR",2012257,"14","11463480","11713881","First",2012-03-29,10,NA,9,NA,9
2012,"BT","FR",2012258,"11","8101683","","First",2012-03-29,9,NA,9,NA,7
2012,"BT","FR",2012259,"9","10279397","10279396","First",2012-03-30,14,NA,12,NA,12
2012,"BT","FR",2012260,"4","10278245","11463746","First",2012-03-30,13,NA,12,NA,12
2012,"BT","FR",2012261,"2","11714012","8428754","First",2012-03-30,12,NA,11,NA,10
2012,"BT","FR",2012262,"5","11714014","9870171","First",2012-03-28,13,NA,13,NA,11
2012,"BT","FR",2012263,"53","11714941","11713883","First",2012-03-25,12,NA,11,NA,9
2012,"BT","FR",2012264,"47","10279933","8101768","First",2012-03-25,12,NA,11,NA,9
2012,"BT","FR",2012265,"30","11714017","11714018","First",2012-03-26,16,NA,16,NA,14
2012,"BT","FR",2012266,"84","11714515","11713512","First",2012-03-26,16,NA,16,NA,13
2012,"BT","FR",2012267,"2","11713889","11714516","First",2012-03-26,13,NA,13,NA,0
2012,"BT","FR",2012268,"16","11714938","","First",2012-03-27,12,NA,12,NA,0
2012,"BT","FR",2012269,"44","11715076","11689801","First",2012-03-27,15,NA,14,NA,14
2012,"BT","FR",2012270,"36","11713418","8101791","First",2012-03-27,13,NA,13,NA,13
2012,"BT","FR",2012271,"66","10279937","11463895","First",2012-03-27,11,NA,11,NA,0
2012,"BT","FR",2012272,"55","11668412","11463508","First",2012-03-28,13,NA,13,NA,13
2012,"BT","FR",2012273,"49","11713328","11714007","First",2012-03-28,14,NA,14,NA,12
2012,"BT","FR",2012274,"26","10279254","8428872","First",2012-03-28,11,NA,8,NA,8
2012,"BT","FR",2012275,"35","11714940","11714008","First",2012-03-29,13,NA,13,NA,13
2012,"BT","FR",2012276,"83","11714015","11714016","First",2012-03-29,13,NA,13,NA,12
2012,"BT","FR",2012277,"23","11463398","11463729","First",2012-03-29,14,NA,13,NA,13
2012,"BT","FR",2012278,"14","11713888","11714112","First",2012-03-30,14,NA,13,NA,12
2012,"BT","FR",2012279,"32","11463385","11689801","First",2012-03-31,11,NA,11,NA,0
2012,"BT","FR",2012280,"89","10279147","11715046","First",2012-03-31,13,NA,13,NA,13
2012,"BT","FR",2012281,"17","11714939","11463090","First",2012-04-01,11,NA,11,NA,11
2012,"BT","FR",2012282,"57","11714027","","First",2012-04-01,12,NA,12,NA,7
2012,"BT","FR",2012283,"39","8101931","","First",2012-04-03,12,NA,12,NA,0
2012,"BT","FR",2012284,"8","11689502","","First",2012-04-03,9,NA,8,NA,8
2012,"BT","FR",2012285,"74","11714955","11714956","First",2012-04-03,11,NA,11,NA,8
2012,"BT","FR",2012286,"60","8101764","11714499","First",2012-04-04,11,NA,9,NA,9
2012,"BT","FR",2012288,"95","12223827","11689007","First",2012-04-11,6,NA,5,NA,5
2012,"BT","FR",2012289,"24","11713500","","First",2012-04-11,10,NA,10,NA,8
2012,"BT","FR",2012290,"52","12223898","12223899","First",2012-04-14,12,NA,12,NA,12
2012,"BT","FR",2012291,"13","8428468","9870054","Second/replacement",2012-05-01,7,NA,7,NA,7
2013,"BT","PB",2013002,"40","10279920","11714239","First",2013-04-20,12,NA,12,NA,11
2013,"BT","PB",2013003,"4","12221973","11715381","First",2013-04-21,13,NA,13,NA,13
2013,"BT","PB",2013004,"17","11714972","10277400","First",2013-04-21,12,NA,12,NA,12
2013,"BT","PB",2013005,"8","12221796","","First",2013-04-22,12,NA,12,NA,7
2013,"BT","PB",2013006,"11","11216773","11714588","First",2013-04-23,11,NA,11,NA,7
2013,"BT","PB",2013007,"62","12221976","12221167","First",2013-04-23,9,NA,9,NA,9
2013,"BT","PB",2013008,"59","12222194","","First",2013-04-23,10,NA,9,NA,7
2013,"BT","PB",2013010,"43","12221994","12221995","First",2013-04-23,11,NA,11,NA,11
2013,"BT","PB",2013012,"63","10279949","12221167","First",2013-04-24,10,NA,10,NA,10
2013,"BT","PB",2013013,"24","12221974","12221975","First",2013-04-24,11,NA,11,NA,8
2013,"BT","PB",2013014,"32","12221784","10723382","First",2013-04-25,10,NA,10,NA,3
2013,"BT","PB",2013015,"99","12221712","10279957","First",2013-04-25,14,NA,14,NA,0
2013,"BT","PB",2013016,"115","11689398","10723382","First",2013-04-25,12,NA,12,NA,11
2013,"BT","PB",2013017,"56","12221977","11714631","First",2013-04-25,10,NA,10,NA,10
2013,"BT","PB",2013018,"53","12221999","12222000","First",2013-04-25,11,NA,11,NA,0
2013,"BT","PB",2013019,"47","12221993","12221996","First",2013-04-25,13,NA,13,NA,13
2013,"BT","PB",2013020,"92","12221884","11216233","First",2013-04-26,11,NA,11,NA,10
2013,"BT","PB",2013021,"39","12221992","10279984","First",2013-04-27,12,NA,12,NA,12
2013,"BT","PB",2013022,"22","11714901","12221458","First",2013-04-27,10,NA,10,NA,10
2013,"BT","PB",2013023,"91","12221997","11216233","First",2013-04-27,10,NA,10,NA,7
2013,"BT","PB",2013026,"15","12221797","11714979","First",2013-04-29,13,NA,13,NA,12
2013,"BT","PB",2013028,"84","12221334","12221700","First",2013-04-30,11,NA,11,NA,11
2013,"BT","PB",2013034,"34","","11714239","First",2013-05-07,10,NA,9,NA,8
2013,"BT","PB",2013035,"70","","10279955","First",2013-05-09,9,NA,9,NA,9
2013,"BT","PB",2013036,"71","13165106","","Second/replacement",2013-05-24,7,NA,7,NA,0
2013,"BT","FR",2013038,"6","12224037","12223116","First",2013-04-23,10,NA,10,NA,9
2013,"BT","FR",2013040,"9","12224079","12224078","First",2013-04-28,9,NA,9,NA,8
2013,"BT","FR",2013041,"18","12223486","12223118","First",2013-04-30,10,NA,10,NA,9
2013,"BT","PB",2013042,"69","","","First",2013-04-19,14,NA,14,NA,14
2013,"BT","PB",2013043,"7","","","First",2013-04-20,10,NA,8,NA,7
2013,"BT","PB",2013044,"65","","","First",2013-04-20,13,NA,13,NA,13
2013,"BT","PB",2013045,"98","","","First",2013-04-21,11,NA,11,NA,11
2013,"BT","PB",2013048,"80","","","First",2013-04-27,10,NA,8,NA,3
2013,"BT","PB",2013049,"61","","","First",2013-04-30,9,NA,8,NA,8
2013,"BT","FR",2013050,"8","12223642","11714446","First",2013-04-21,10,NA,9,NA,7
2013,"BT","FR",2013051,"2","12223643","12223644","First",2013-04-21,13,NA,9,NA,9
2013,"BT","FR",2013052,"5","12224080","","First",2013-05-01,9,NA,9,NA,4
2013,"BT","FR",2013053,"19","12224053","12224054","First",2013-04-21,12,NA,11,NA,10
2013,"BT","FR",2013054,"2","12223636","11463346","First",2013-04-22,10,NA,9,NA,9
2013,"BT","FR",2013055,"9","12223682","12221701","First",2013-04-20,12,NA,12,NA,11
2013,"BT","FR",2013056,"4","12003702","11463837","First",2013-04-23,13,NA,13,NA,13
2013,"BT","FR",2013057,"12","12223681","12003681","First",2013-04-23,12,NA,12,NA,4
2013,"BT","FR",2013058,"2","12223715","12003681","First",2013-04-29,9,NA,9,NA,7
2013,"BT","FR",2013060,"19","12223800","","First",2013-05-09,8,NA,7,NA,0
2013,"BT","PB",2013061,"123","11462784","11462785","First",2013-04-17,13,NA,13,NA,13
2013,"BT","PB",2013062,"117","12222361","11462792","First",2013-04-19,12,NA,12,NA,12
2013,"BT","PB",2013063,"57","12221423","11216954","First",2013-04-20,11,NA,11,NA,11
2013,"BT","PB",2013064,"59","10279925","11714245","First",2013-04-20,11,NA,11,NA,8
2013,"BT","PB",2013065,"3","10723333","","First",2013-04-21,13,NA,12,NA,11
2013,"BT","PB",2013066,"50","11462790","11462791","First",2013-04-21,10,NA,10,NA,9
2013,"BT","PB",2013067,"41","","","First",2013-04-21,15,NA,15,NA,14
2013,"BT","PB",2013068,"6","","","First",2013-04-21,14,NA,14,NA,13
2013,"BT","PB",2013070,"46","","","First",2013-04-22,12,NA,12,NA,1
2013,"BT","PB",2013071,"29","","","First",2013-04-23,11,NA,11,NA,6
2013,"BT","PB",2013072,"109","11462816","11714813","First",2013-04-23,11,NA,11,NA,11
2013,"BT","PB",2013073,"7","11461023","","First",2013-04-23,12,NA,11,NA,9
2013,"BT","PB",2013075,"26","","","First",2013-04-24,12,NA,12,NA,11
2013,"BT","PB",2013076,"48","11216393","","First",2013-04-24,12,NA,12,NA,10
2013,"BT","PB",2013077,"49","","","First",2013-04-24,11,NA,11,NA,9
2013,"BT","PB",2013078,"113","11462817","11463983","First",2013-04-25,12,NA,9,NA,9
2013,"BT","PB",2013079,"105","12930518","11462845","First",2013-04-25,8,NA,8,NA,8
2013,"BT","PB",2013080,"2","12063685","","First",2013-04-26,11,NA,11,NA,11
2013,"BT","PB",2013081,"16","","","First",2013-04-26,9,NA,9,NA,9
2013,"BT","PB",2013082,"111","12222957","11462843","First",2013-04-26,9,NA,9,NA,9
2013,"BT","PB",2013084,"37","","","First",2013-04-28,14,NA,12,NA,11
2013,"BT","PB",2013085,"74","","11715325","First",2013-04-28,8,NA,8,NA,8
2013,"BT","PB",2013086,"53","11462953","12221317","First",2013-04-29,7,NA,7,NA,6
2013,"BT","PB",2013087,"4","12221998","","First",2013-04-29,6,NA,5,NA,5
2013,"BT","PB",2013092,"104","12221732","","First",2013-05-06,8,NA,8,NA,7
2013,"BT","PB",2013093,"9","","","Second/replacement",2013-05-11,9,NA,8,NA,8
2013,"BT","PB",2013094,"52","","","Second/replacement",2013-05-21,8,NA,8,NA,2
2013,"BT","PB",2013095,"114","","","Second/replacement",2013-05-23,7,NA,6,NA,6
2013,"BT","PB",2013096,"116","","","Second/replacement",2013-05-28,6,NA,6,NA,5
2013,"BT","PB",2013097,"121","","","Second/replacement",2013-05-29,6,NA,6,NA,3
2013,"BT","FR",2013100,"56","10279399","11713157","First",2013-04-19,12,NA,12,NA,12
2013,"BT","FR",2013101,"84","11463203","12223632","First",2013-04-19,11,NA,11,NA,11
2013,"BT","FR",2013102,"3","12223635","12223852","First",2013-04-20,12,NA,12,NA,11
2013,"BT","FR",2013103,"75","12223634","11463198","First",2013-04-20,11,NA,11,NA,11
2013,"BT","FR",2013104,"64","12223640","12223641","First",2013-04-21,11,NA,11,NA,11
2013,"BT","FR",2013105,"53","","11713990","First",2013-04-21,12,NA,11,NA,11
2013,"BT","FR",2013106,"42","12223637","11714483","First",2013-04-21,13,NA,13,NA,0
2013,"BT","FR",2013107,"86","12223864","","First",2013-04-21,12,NA,12,NA,0
2013,"BT","FR",2013108,"82","12223633","12003427","First",2013-04-22,8,NA,8,NA,8
2013,"BT","FR",2013109,"23","11714006","","First",2013-04-22,11,NA,10,NA,0
2013,"BT","FR",2013110,"8","12223625","","First",2013-04-22,11,NA,10,NA,6
2013,"BT","FR",2013111,"69","12223639","10279029","First",2013-04-23,10,NA,10,NA,10
2013,"BT","FR",2013112,"59","12797439","12223646","First",2013-04-23,13,NA,13,NA,12
2013,"BT","FR",2013113,"77","11463636","12223645","First",2013-04-23,12,NA,12,NA,11
2013,"BT","FR",2013114,"66","10279873","11463136","First",2013-04-24,12,NA,12,NA,10
2013,"BT","FR",2013117,"44","12223622","12223638","First",2013-04-26,8,NA,8,NA,5
2013,"BT","FR",2013119,"65","10277273","","First",2013-05-02,11,NA,11,NA,0
2013,"BT","FR",2013120,"71","11713939","","First",2013-05-05,9,NA,9,NA,7
2013,"BT","FR",2013121,"92","12223898","13165070","First",2013-05-08,10,NA,9,NA,8
2013,"BT","FR",2013122,"29","11714006","","Second/replacement",2013-05-22,6,NA,6,NA,2
2013,"BT","FR",2013123,"14","13165102","","Second/replacement",2013-05-23,6,NA,6,NA,2
2013,"BT","FR",2013124,"5","11714107","12223631","First",2013-04-19,11,NA,11,NA,11
2013,"BT","FR",2013125,"9","11689515","11689904","First",2013-04-20,12,NA,12,NA,12
2013,"BT","FR",2013126,"12","11713974","11463565","First",2013-04-26,11,NA,11,NA,11
2013,"BT","FR",2013127,"5","11714107","","Second/replacement",2013-06-02,5,NA,0,NA,0
2013,"BT","FR",2013128,"7","11713898","11463074","First",2013-04-16,11,NA,11,NA,9
2013,"BT","FR",2013130,"29","","12221972","First",2013-04-20,14,NA,14,NA,0
2013,"BT","FR",2013131,"10","12221968","11714437","First",2013-04-20,13,NA,13,NA,13
2013,"BT","FR",2013133,"42","12221956","12221957","First",2013-04-22,11,NA,11,NA,10
2013,"BT","FR",2013134,"49","12223648","12223647","First",2013-04-23,12,NA,12,NA,11
2013,"BT","FR",2013135,"40","12223649","11689530","First",2013-04-23,12,NA,12,NA,12
2013,"BT","FR",2013136,"39","12221967","11689311","First",2013-04-25,9,NA,9,NA,8
2013,"BT","FR",2013138,"2","12223650","","First",2013-04-22,11,NA,11,NA,5
2013,"BT","PB",2013139,"23","","","First",2013-04-22,11,NA,11,NA,10
2013,"BT","PB",2013140,"20","","","First",2013-04-23,12,NA,12,NA,12
2013,"BT","PB",2013141,"18","","","First",2013-04-25,12,NA,12,NA,11
2013,"BT","PB",2013142,"14","","","First",2013-04-25,11,NA,11,NA,9
2013,"BT","PB",2013143,"15","","","First",2013-04-26,9,NA,9,NA,9
2013,"BT","PB",2013144,"11","","","First",2013-04-26,11,NA,11,NA,11
2013,"BT","PB",2013145,"5","11714628","","First",2013-04-26,5,NA,4,NA,4
2013,"BT","PB",2013146,"10","","","First",2013-04-28,3,NA,2,NA,2
2013,"BT","PB",2013147,"8","12221798","","First",2013-05-01,9,NA,9,NA,8
2013,"BT","FR",2013148,"30","","","First",2013-04-19,11,NA,11,NA,8
2013,"BT","FR",2013149,"11","","","First",2013-04-21,9,NA,9,NA,9
2013,"BT","FR",2013150,"1","","","First",2013-04-22,10,NA,10,NA,10
2013,"BT","FR",2013151,"25","","","First",2013-04-24,8,NA,1,NA,0
2013,"BT","FR",2013154,"5","","","Second/replacement",2013-05-28,8,NA,8,NA,4
2013,"BT","FR",2013155,"BH234B","12224036","11713348","First",2013-04-24,8,NA,8,NA,8
2013,"BT","FR",2013156,"25","11714094","12224018","First",2013-04-20,12,NA,12,NA,12
2013,"BT","FR",2013157,"17","11714504","11216359","First",2013-04-20,13,NA,13,NA,12
2013,"BT","FR",2013158,"32","10279394","11714455","First",2013-04-20,12,NA,12,NA,12
2013,"BT","FR",2013159,"9","10279898","12223457","First",2013-04-21,12,NA,10,NA,10
2013,"BT","FR",2013160,"47","12224038","12224039","First",2013-04-22,12,NA,12,NA,11
2013,"BT","FR",2013161,"27","12224030","11714447","First",2013-04-22,11,NA,11,NA,11
2013,"BT","FR",2013162,"14","11714498","12223530","First",2013-04-22,12,NA,12,NA,12
2013,"BT","FR",2013163,"44","12224031","11216011","First",2013-04-23,10,NA,10,NA,10
2013,"BT","FR",2013164,"41","12224077","12224021","First",2013-04-25,11,NA,9,NA,9
2013,"BT","FR",2013173,"11","11689600","11715425","First",2013-04-24,12,NA,12,NA,11
2013,"BT","FR",2013175,"5","11714013","10279396","First",2013-04-18,14,NA,14,NA,14
2013,"BT","FR",2013176,"14","12224032","12224033","First",2013-04-19,14,NA,14,NA,13
2013,"BT","FR",2013179,"23","10279254","","First",2013-04-18,13,NA,9,NA,9
2013,"BT","FR",2013180,"83","11714015","12224029","First",2013-04-19,13,NA,13,NA,12
2013,"BT","FR",2013181,"86","12224025","12224026","First",2013-04-19,10,NA,9,NA,9
2013,"BT","FR",2013182,"26","11714017","12224023","First",2013-04-19,12,NA,12,NA,11
2013,"BT","FR",2013183,"11","8428468","12224028","First",2013-04-20,11,NA,11,NA,10
2013,"BT","FR",2013184,"1","12224027","11689529","First",2013-04-21,12,NA,11,NA,10
2013,"BT","FR",2013186,"76","12224034","","First",2013-04-22,11,NA,11,NA,9
2013,"BT","FR",2013187,"17","11714939","12223590","First",2013-04-22,11,NA,11,NA,10
2013,"BT","FR",2013188,"70","12224035","12223590","First",2013-04-23,12,NA,12,NA,11
2013,"BT","FR",2013189,"68","12221971","12221970","First",2013-04-23,11,NA,11,NA,9
2013,"BT","FR",2013190,"14","12221969","11463143","First",2013-04-23,11,NA,11,NA,11
2013,"BT","FR",2013191,"28","11463193","12224090","First",2013-04-24,14,NA,14,NA,12
2013,"BT","FR",2013194,"92","12224052","11463741","First",2013-05-03,9,NA,9,NA,3
2014,"BT","FR",20140004,"11","12705095","12223748","First",2014-04-06,11,NA,11,NA,10
2014,"BT","FR",20140010,"17","12223735","11689598","First",2014-04-03,11,NA,10,NA,9
2014,"BT","FR",20140013,"4","12705169","","First",2014-04-04,12,NA,11,NA,7
2014,"BT","FR",20140017,"8","12705249","12705209","First",2014-04-07,7,NA,7,NA,0
2014,"BT","FR",20140018,"9","12705096","","First",2014-04-04,11,NA,11,NA,5
2014,"BT","FR",20140020,"2","11715473","12223644","First",2014-03-23,11,NA,10,NA,10
2014,"BT","FR",20140023,"5","12705022","11715477","First",2014-03-28,12,NA,12,NA,12
2014,"BT","FR",20140024,"6","12224080","11715494","First",2014-03-25,11,NA,11,NA,11
2014,"BT","FR",20140045,"6","11715488","11714495","First",2014-03-28,9,NA,9,NA,9
2014,"BT","FR",20140053,"10","12221965","13165133","First",2014-03-30,12,NA,12,NA,12
2014,"BT","FR",20140059,"15","11462080","11689860","First",2014-03-25,11,NA,10,NA,10
2014,"BT","FR",20140061,"17","12224179","","First",2014-04-06,9,NA,8,NA,0
2014,"BT","FR",20140064,"2","11462081","12692619","First",2014-03-21,13,NA,13,NA,13
2014,"BT","FR",20140067,"22","11462084","12223712","First",2014-03-26,12,NA,12,NA,12
2014,"BT","FR",20140072,"5","11462082","11462083","First",2014-03-30,12,NA,12,NA,12
2014,"BT","FR",20140074,"7","12223551","11463837","First",2014-03-27,12,NA,12,NA,12
2014,"BT","FR",20140079,"11","11462094","12224182","First",2014-03-23,14,NA,14,NA,13
2014,"BT","FR",20140084,"14","12224146","13165070","First",2014-04-03,10,NA,10,NA,8
2014,"BT","FR",20140090,"2","12221597","","First",2014-03-30,7,NA,6,NA,6
2014,"BT","FR",20140091,"20","11462099","12692615","First",2014-03-29,11,NA,10,NA,10
2014,"BT","FR",20140093,"22","11462064","11462065","First",2014-03-23,12,NA,12,NA,12
2014,"BT","FR",20140096,"26","13166099","","First",2014-04-14,8,NA,4,NA,2
2014,"BT","FR",20140098,"29","","11713990","First",2014-03-25,12,NA,12,NA,8
2014,"BT","FR",20140101,"32","11462061","11462062","First",2014-03-21,12,NA,12,NA,12
2014,"BT","FR",20140104,"35","12221702","12223710","First",2014-03-23,14,NA,13,NA,12
2014,"BT","FR",20140106,"38","11462098","12692615","First",2014-03-26,11,NA,11,NA,11
2014,"BT","FR",20140107,"39","11462085","13165070","First",2014-03-29,12,NA,12,NA,11
2014,"BT","FR",20140111,"42","12223314","12221959","First",2014-03-25,11,NA,11,NA,11
2014,"BT","FR",20140114,"47","12223692","13165052","First",2014-03-28,10,NA,10,NA,10
2014,"BT","FR",20140116,"5","13165131","12223661","First",2014-03-27,12,NA,12,NA,11
2014,"BT","FR",20140119,"53","12221963","11689574","First",2014-04-04,12,NA,12,NA,11
2014,"BT","FR",20140121,"56","11713939","12223663","First",2014-03-23,13,NA,13,NA,13
2014,"BT","FR",20140124,"59","11462095","12223641","First",2014-03-22,13,NA,13,NA,13
2014,"BT","FR",20140128,"64","12223640","11689591","First",2014-04-01,11,NA,11,NA,11
2014,"BT","FR",20140132,"68","11462060","12224074","First",2014-03-19,12,NA,12,NA,11
2014,"BT","FR",20140133,"69","12223320","12224178","First",2014-03-25,12,NA,11,NA,8
2014,"BT","FR",20140137,"71","12224076","12223671","First",2014-03-26,10,NA,10,NA,10
2014,"BT","FR",20140141,"77","12223633","12003427","First",2014-04-09,9,NA,9,NA,9
2014,"BT","FR",20140144,"8","12221705","12223638","First",2014-04-02,10,NA,10,NA,9
2014,"BT","FR",20140147,"83","12223649","11462063","First",2014-03-20,15,NA,15,NA,15
2014,"BT","FR",20140150,"86","12221595","12223405","First",2014-04-02,10,NA,9,NA,9
2014,"BT","FR",20140152,"89","13165134","","First",2014-03-26,9,NA,9,NA,7
2014,"BT","FR",20140156,"92","","11462100","First",2014-03-28,10,NA,10,NA,10
2014,"BT","FR",20140159,"11","11689515","11689904","First",2014-03-23,13,NA,13,NA,13
2014,"BT","FR",20140161,"14","11713974","11463565","First",2014-03-30,13,NA,13,NA,13
2014,"BT","FR",20140163,"2","11689592","12223631","First",2014-03-29,12,NA,10,NA,10
2014,"BT","FR",20140166,"5","11462079","11689894","First",2014-03-20,18,NA,18,NA,18
2014,"BT","FR",20140167,"6","11715491","11715470","First",2014-03-22,14,NA,11,NA,11
2014,"BT","FR",20140171,"10","","12224197","First",2014-03-25,10,NA,7,NA,6
2014,"BT","FR",20140173,"11","11462088","","First",2014-05-02,7,NA,7,NA,1
2014,"BT","FR",20140175,"13","12221956","12221566","First",2014-03-21,12,NA,12,NA,12
2014,"BT","FR",20140180,"21","LO21_15","11462087","First",2014-04-17,11,NA,11,NA,0
2014,"BT","FR",20140181,"22","12222159","","First",2014-04-07,12,NA,12,NA,8
2014,"BT","FR",20140185,"26","12221570","12223302","First",2014-03-30,11,NA,11,NA,11
2014,"BT","FR",20140188,"32","12223769","12224198","First",2014-03-27,12,NA,12,NA,12
2014,"BT","FR",20140194,"39","12221967","11462045","First",2014-03-27,11,NA,11,NA,11
2014,"BT","FR",20140198,"42","12221569","","First",2014-03-29,11,NA,11,NA,0
2014,"BT","FR",20140200,"44","11715495","12221957","First",2014-03-26,11,NA,11,NA,10
2014,"BT","FR",20140203,"49","12705207","","First",2014-04-05,11,NA,11,NA,7
2014,"BT","FR",20140207,"53","","11715492","First",2014-03-24,12,NA,12,NA,12
2014,"BT","FR",20140210,"56","12221568","","First",2014-03-26,12,NA,NA,NA,0
